ticketNumber,subject,description,createdTime,status,botResponse,kbSourcesCount,ticketSourcesCount,error
"13270","Incoming Calls","Hello, I am curious if there is a way to see if an incoming call to my phone is coming from a MOJO lead. When I call leads I have my personal number as the routing number when someone returns a missed call. However, when I get a call like this I am unsure who is cal","2026-02-02T18:55:06.000Z","Closed","There isn't a built-in feature in Mojo to automatically identify incoming calls as being from Mojo leads when they call your personal routing number back. When leads return your missed calls to your personal number, Mojo doesn't have a way to display caller ID information showing that the incoming call is from a lead in your database or which property they're calling about. Here are a few suggestions to help manage this situation: 1. **Keep your computer/Mojo account accessible** when possible during calling hours so you can quickly search the incoming number in your database 2. **Use a consistent greeting** that prompts the caller to provide their address or the property they're inquiring about 3. **Consider using a dedicated business line** for your Mojo calls instead of your personal number, which might make it easier to identify the source of incoming calls 4. **Take notes during calls** about which leads you've contacted recently so you have context when they call back While Mojo excels at outbound calling and lead management, the system doesn't currently provide real-time caller identification for incoming calls to your personal routing number.",5,2,
"13269","tcpa 3 line dialer","just got the three line dialer it's tcpa approved right? like can I use it without getting into trouble? is it considered automatic dialer?","2026-02-02T18:32:25.000Z","Closed","Yes, the Mojo 3-line dialer is TCPA compliant when used properly. Here are the key points about TCPA compliance and multi-line dialing: **TCPA Compliance Features:** - The system requires human intervention for each call - you must manually select call results and handle conversations - It's not a fully automated dialer that plays pre-recorded messages to live people without human involvement - You maintain control over each calling session and interaction **How Multi-Line Dialing Works:** - The system dials 2 or 3 lines simultaneously (based on your selection) - When someone answers, you immediately speak with them directly - If a second person answers while you're on another call, the system either: - Plays your pre-recorded callback message and automatically redials them later, OR - Disconnects and redials them later (if no callback message is set) **Key TCPA Considerations:** - Always ensure you have proper consent to call the numbers you're dialing - Maintain compliance with calling time restrictions - Honor Do Not Call requests immediately - The dialer helps with compliance by allowing you to mark numbers as DNC The multi-line feature increases efficiency while maintaining the human element required for TCPA compliance. You're still personally handling each conversation rather than using a fully automated system.",5,2,
"13268","Fwd: Refund Request – Mojo Subscription Purchased Online",,"2026-02-02T17:13:17.000Z","Closed","I can help you understand Mojo's cancellation and refund process. Here's what you need to know: ## How to Cancel Your Mojo Subscription **Important:** All account cancellations must be done within your Mojo account using a computer. Cancellation requests via email, phone, or the ticketing system will not be processed. ### Steps to Cancel: 1. Log in as the owner of the account 2. Select ""Account"" in the top right of the Mojo screen 3. Select the ""Subscriptions"" tab on the left side 4. Click the ""Cancel"" button 5. Follow the on-screen instructions to complete cancellation ### What Happens After Cancellation: - Your cancellation takes effect after your next billing date - You can continue using the platform until that date - No prorated refunds are provided for services removed mid-cycle ## Alternative to Cancellation If you're temporarily not using the service (vacation, seasonal use, etc.), consider downgrading to the basic Mojo CRM subscription for $10/month per user instead of canceling completely. This option: - Preserves all your data - Maintains access to email, mail, calendar, and door knock leads - Allows you to resume Power Dialing when ready ## Account Hold Option You can also put your account on hold by canceling, which keeps it ""reactivation ready"" for 90 days. During this period, you can reactivate anytime by logging in. However, after 90 days, all account data will be deleted if not reactivated. Would you like help with any specific part of the cancellation process?",5,2,
"13267","White List issue","Hi, I'm getting this error "" Your Whitelisting submission was rejected. This is often a result of an incorrect formatting of the Caller ID Registration Name."" <br","2026-02-02T17:01:17.000Z","Closed","Here's how to resolve whitelisting issues in Mojo: ## Common Whitelisting Problems & Solutions **Formatting Rejection Error** If you're getting ""Your Whitelisting submission was rejected. This is often a result of an incorrect formatting of the Caller ID Registration Name,"" the issue is with your Registration Name format. **How to Fix Registration Name Format:** 1. Navigate to Settings from the bottom left of your Mojo dashboard 2. Select Caller ID/Mojo Caller ID from the left menu 3. Find your number and click the Submit button under the Whitelisted column 4. Enter your Caller ID Registration Name following the specific format requirements shown on the page 5. The name must be formatted exactly as specified in the examples provided **Step-by-Step Whitelisting Process:** **For Existing Caller IDs:** 1. Go to Settings → Caller ID/Mojo Caller ID 2. Find your number and click Submit under the Whitelisted column 3. Check the whitelisting box 4. Enter your Caller ID Registration Name (this appears to 10-15% of contacts) 5. Follow the exact format requirements 6. Check the terms agreement box and click Save **For New Caller IDs:** 1. When adding a new Caller ID, you'll be prompted to whitelist during setup 2. Complete all required fields with proper formatting 3. Follow the same steps as above **Processing Time:** - Full whitelisting takes approximately 8 days - Processing time varies by phone carrier - Your number will be color-coded to show whitelisting status If you continue having formatting issues after following the examples on the page, try submitting with a simpler business name format or contact support for specific formatting guidance.",5,2,
"13266","Mojo Dropped me 2 times this morning in dialing session","Mojo dropped me 2 times this morning in the dialing session - moving now to other dialing solution, please address the problem - was dialing from a land line as well","2026-02-02T16:53:34.000Z","Closed","I understand you experienced unexpected drops from your dialing session this morning, which is definitely frustrating when you're trying to maintain momentum with your calls. Here are the immediate steps to help prevent this from happening again: **Immediate Solutions:** 1. **Use the Pause feature** instead of letting the system potentially time out - click the ""Pause"" button in the dialer toolbar when you need a moment, then ""Resume"" when ready 2. **Properly end your sessions** by first pausing, then clicking the ""Stop"" button rather than just hanging up 3. **Check your internet connection** - since Mojo is cloud-based, a stable connection is crucial **During Active Calls:** - If you get dropped mid-conversation, use the ""Redial"" button immediately after the call ends but before moving to the next contact - This maintains your place in the calling queue and lets you reconnect quickly **Best Practices to Prevent Drops:** - Complete each call fully before moving to the next - Always pause the session before taking breaks - Ensure your phone system (landline) connection is stable - Follow the proper session ending procedure: Pause → Stop → Return to main screen If you continue experiencing multiple drops, this could indicate a connectivity issue between your phone system and Mojo's servers that may need technical investigation. The key is using Mojo's built-in pause and resume features to maintain control of your session rather than relying on the system to handle interruptions automatically.",5,2,
"13264","New Form Submission","Hi, Why was I being charged for 2 Agents? I'm the only user on","2026-02-02T15:36:07.000Z","Closed","I'd be happy to help you with your form submission! However, I need a bit more information to assist you properly. Could you please clarify what specific form submission you're referring to? Are you: - Having trouble submitting a form within your Mojo account? - Experiencing issues with a data import form? - Dealing with a contact form submission? - Or something else entirely? Once you provide more details about what form you're working with and what specific issue you're encountering, I'll be able to give you the most helpful guidance.",5,2,
"13263","Data reactivation","When trying to reactivate Expired Data for NEVADA Greater Las Vegas Association that lapsed on 01/28/2026 User encountered an the following issue ""an error has occurred please try again if the issue persists to call in to Mojo""","2026-02-02T15:20:31.000Z","Closed","To reactivate expired data in Mojo, you'll need to contact Mojo support directly if you encounter error messages during the reactivation process. If you're seeing an error message like ""an error has occurred please try again if the issue persists to call in to Mojo"" when trying to reactivate expired data, this indicates a system issue that requires assistance from the support team. Here's what you should do: 1. **Try the reactivation process again** - Sometimes temporary system issues resolve themselves 2. **If the error persists, contact Mojo support** - Call the support line or submit a ticket through your account When contacting support, have this information ready: - The specific data source you're trying to reactivate (e.g., ""NEVADA Greater Las Vegas Association"") - The expiration date of the data - The exact error message you're receiving - Your account information The support team can investigate the specific issue with your data reactivation and resolve any system-level problems that might be preventing the reactivation from completing successfully.",5,2,
"13261","Account 283299",,"2026-02-02T14:30:43.000Z","Closed","I don't have specific information about Account 283299 in the available resources. To get details about your specific account, you'll need to: 1. **Log into your Mojo account** directly at your Mojo login page 2. **Contact Mojo support** through the proper channels if you need account-specific assistance If you're looking to manage your account in general, here are some common account management tasks you can do: - **View subscriptions**: Log in → Account (top right) → Subscriptions tab - **Add agents**: Account → Subscriptions → Add button next to ""Mojo CRM (Users)"" - **Cancel account**: Account → Subscriptions → Cancel button (must be done by account owner) - **Update billing**: Available in the Account section Is there something specific you're trying to do with your account that I can help guide you through?",5,2,
"13262","cancellation Customer Account Number: 795842",,"2026-02-02T14:48:05.000Z","Closed","To cancel your Mojo account, you'll need to follow these steps: **How to Cancel Your Account:** 1. **Log in as the account owner** using a computer (cancellations cannot be done via email, phone, or support tickets) 2. **Navigate to Account** - located towards the top right of the Mojo screen 3. **Select the Subscriptions tab** on the left side of the page 4. **Click the Cancel button** 5. **Follow the on-screen instructions** to complete the cancellation process **Important Notes:** - Your cancellation will take effect after your next billing date - You can continue using the platform until that date - All cancellations must be done within your Mojo account using a computer **Alternative Option:** If you're just taking a temporary break (vacation, seasonal use), consider switching to the basic subscription for $10/month per user instead. This preserves all your data until you're ready to resume power dialing. The cancellation process must be completed by the account owner through the Mojo platform directly.",5,2,
"13245","Questions about system",,"2026-02-01T16:27:49.000Z","Closed","I'd be happy to help answer your questions about the Mojo system! Since you mentioned ""questions about system,"" I can provide you with an overview of the key system components and features. ## Main System Components **Mojo Dialer** - The core auto-dialing platform that allows you to make multiple calls simultaneously (2-3 lines) with automated call handling **Lead Management CRM** - Comprehensive contact management system with detailed contact cards, multiple phone numbers/emails, and interaction tracking **Data Services** - Lead generation tools including Neighborhood Search, Expired Leads, and For Sale By Owner listings **Mojo Caller ID** - Enhanced caller ID services for better connection rates ## Key System Features **Multi-Line Dialing**: Makes 2-3 calls simultaneously until someone answers, then pauses other lines during your conversation **Contact Management**: Centralized contact cards with all lead details, appointment scheduling, task creation, and follow-up reminders **Real-Time Performance Monitoring**: Internet quality meter at bottom-left shows connection strength and helps identify performance issues **Activity Tracking**: Homepage shows today's scheduled activities, 7-day activity stream, and team coordination features **Training & Support**: Live webinars twice daily (11 AM & 3 PM Eastern, Monday-Friday) with Q&A sessions ## Getting Started Your homepage provides quick access to all main features, daily activities, system status, and news updates. The system is designed to be intuitive while offering powerful automation features. What specific aspect of the system would you like me to explain in more detail?",5,2,
"13237","MLS Request","https://armls.flexmls.com/ Kr367 Vikings..887!","2026-01-31T05:06:09.000Z","Closed","If you don't see your MLS listed when setting up Mojo Expired Data or other services, here's what you need to do: **How to Request Your MLS** When you're in the MLS selection area and don't see your MLS listed: 1. Look for a button next to the blue ""Buy Now"" or similar button 2. Click that button to submit an MLS request 3. Provide your MLS information including: - MLS name - MLS website URL - Your login credentials (username/password) **What Happens Next** Once you submit the request, Mojo's team will work to add your MLS to their system. This process may take some time as they need to integrate with your specific MLS provider. **Common MLS Requests** Based on recent requests, MLSs like Arizona Regional Multiple Listing Service (ARMLS) through FlexMLS have been requested by multiple users, so there's a good chance your MLS request will be processed if it serves a significant market area. If you need immediate assistance with your MLS request or want to check on the status, you can also contact Mojo support directly through their ticketing system.",5,2,
"13250","Re: Mojo Dialing Solutions",,"2026-02-02T01:07:27.000Z","Closed","Hello! I'm here to help you with Mojo Dialing Solutions. What specific question or issue can I assist you with today? Whether you need help with: - Using the Power Dialer features - Troubleshooting dialing issues - Setting up filters or call profiles - Understanding licensing requirements - Or any other Mojo Dialer functionality Just let me know what you'd like support with!",5,2,
"13253","trouble with mojo voice","I purchased Mojo Voice and im not sure how to set it up. Do you need to have a single or triple line dialer to use it ? i thought it just worked as a direct phone system. Am i misunderstanding ?","2026-02-02T12:54:28.000Z","Open","I can help you troubleshoot Mojo Voice issues! Let me walk you through the setup and common solutions: ## How Mojo Voice Works Mojo Voice is an optional $30/month add-on that lets you make calls directly through your computer browser - no separate phone line needed. It works with any dialer type (single or triple line) and connects you directly to leads through your headset. ## Setting Up Mojo Voice **Initial Setup:** 1. After subscribing, look for the ""Use Mojo Voice"" checkbox when starting a dial session 2. Check this box to enable Mojo Voice for that session 3. Your browser will prompt for microphone and headset access - click ""Allow While Visiting the Site"" 4. A pop-up will appear for equipment testing **Equipment Testing:** - Test Microphone: Verify your mic picks up your voice - Test Speaker: Confirms audio output works - Choose your proper input/output devices from the settings menu ## Common Troubleshooting Steps **If you can't hear audio or contacts can't hear you:** 1. Double-check headset and microphone connections 2. Confirm browser has microphone permissions enabled 3. Use the Mojo Voice settings icon to select different headsets/speakers 4. Test your equipment using the built-in test features **Browser Compatibility:** Works with Chrome, Firefox, Safari, and Microsoft Edge **During Calls:** - Use the disconnect button to end connections - Use the mute button when needed - Access settings anytime via the Mojo Voice settings icon **Manual Calling:** You can also click any phone number outside of Power Dialer sessions and use Mojo Voice the same way. If you're still having specific issues, let me know exactly what's happening and I can provide more targeted help!",5,2,
"13260","Fwd: Mojo Caller ID",,"2026-02-02T13:46:45.000Z","Closed","I'd be happy to help you with Mojo Caller ID! Could you please let me know what specific question or issue you have regarding Mojo Caller ID? Here are some common topics I can assist with: **Setting up Mojo Caller ID:** - How to purchase and configure a Mojo Caller ID number - Verification process - Adding extensions or delays **Benefits and features:** - STIR/SHAKEN certification (Attestation Level A) - Improved answer rates and reduced spam labeling - Professional caller identification **Whitelisting:** - How to whitelist your caller ID - Registration name requirements - Processing times **Troubleshooting:** - Verification call issues - Phone settings that might block verification - Call quality problems Please share your specific question or concern, and I'll provide you with detailed guidance on your Mojo Caller ID needs!",5,2,
"13259","Fwd: My account",,"2026-02-02T13:46:31.000Z","Closed","I'd be happy to help with your account! However, I need more specific information about what you're experiencing or what you need assistance with regarding your account. Are you looking for help with: - **Account cancellation** - needs to be done through your Mojo account on a computer - **Billing or subscription management** - accessible through Account > Subscriptions - **Adding or managing agents** - done through the Account section - **Account security concerns** - such as password changes or access issues - **Putting your account on hold** - you can downgrade to $10/month CRM or cancel - **Profile photo setup** - using Gravatar or manual upload - **Something else entirely** Please let me know what specific account issue you're facing, and I'll provide detailed step-by-step instructions to help resolve it.",5,2,
"13257","Fwd: Fw:please refund, i down graded on the 31st Mojo Dialing Solutions",,"2026-02-02T13:39:03.000Z","Closed","I understand you're requesting a refund after downgrading your subscription on the 31st. For billing and refund requests, you'll need to contact our support team directly as they handle all account billing matters. They can review your specific account details, downgrade timing, and billing cycle to determine what refund options may be available. You can reach our support team by: - Creating a support ticket through your Mojo account - Contacting customer service directly When you contact them, please include: - Your account information - The date you downgraded (the 31st) - Details about what refund you're requesting Our support team will be able to review your account and billing history to assist you with your refund request.",5,2,
"13256","settings","Hi I have imported .csv file = NEW LEADS but can not set up or see it - in the map fields to select fields?? Please help with the set up, thank you, Gina","2026-02-02T13:04:36.000Z","Closed","I can help you with settings in Mojo! Here are the most commonly accessed settings: ## How to Access Settings Click the **Menu icon** in the bottom-left corner of Mojo, then select **Settings** from the main menu. ## Common Settings You Can Configure: ### **Dialer Settings** - **Zone Guard**: Set your time zone to ensure calls display at appropriate times and maintain calling compliance - **Voicemail Messages**: Record and manage drop voicemail messages for your power dialing sessions ### **Lead Service Settings** Navigate to the **Leadstore** section to manage your data subscriptions: **Pre-foreclosure Settings:** - Find Pre-foreclosure and click ""Manage Subscription"" - Click the 3 dots → ""Edit Setting"" - Customize DNC scrubbing, counties, zip codes, and cities **FSBO Settings:** - Find FSBO and click ""Manage Subscription"" - Click the 3 dots → ""Manage Setting"" - Set DNC preferences, state/county selections, property types, price points, and target areas ### **Action Plans** Access via Settings → Action Plans to create automated follow-up processes including calls, emails, letters, and tasks. ### **Messages** Record voicemail messages by going to Settings → Messages → Drop Voicemail Messages. What specific settings are you looking to configure? I can provide more detailed instructions for any particular area.",5,2,
"13255","NEIGHBORHOOD SEARCH BY ZIP CODE 33067",,"2026-02-02T13:02:06.000Z","Closed","Yes, you can use Neighborhood Search to target zip code 33067. Here's how to search by zip code: **How to Search by Zip Code:** 1. **Access Neighborhood Search** - Click the ""Neighborhood Search"" button in the Data and Dialer section 2. **Enter the zip code** - Type ""33067"" in the center search bar 3. **Select search method** - Choose from the left panel: - **Radius** - Click on a location within the zip code to create a circle, then drag points to resize the search area - **Freeform Plotting** - Click points on the map to create a custom shape covering the areas you want within that zip code - **Street Search** - Enter specific addresses within zip code 33067 to target individual streets **Additional Features:** - Apply filters to refine your results (property type, ownership length, property value, etc.) - Click on house icons (pins) to view specific property details - Check ""Don't want to see your past mappings?"" to hide previously imported areas - Review and import your targeted list when ready **Note:** You'll need a Neighborhood Search subscription to access this tool. If you don't have one, you can subscribe through the Lead Store. The tool gives you access to Mojo's entire U.S. residential database, so you'll be able to find comprehensive property and contact information for homeowners in zip code 33067.",5,2,
"13254","Fwd: Pending events from Mojo calendar",,"2026-02-02T13:00:14.000Z","Closed","I can help you with pending events from the Mojo Calendar. Here's how to manage and access your calendar activities: ## Viewing Pending Events The Mojo Calendar displays all your activities including: - Follow-up calls - Tasks - Appointments - Letters and labels - Birthdays - Home close date reminders ## How to Access Your Calendar 1. Click on the **Calendar** in the top navigation bar 2. Use the view controls to filter what you see: - **Today** - current day activities - **Past** - previous activities - **Future** - upcoming events 3. Check the boxes next to specific activity types to show/hide them (like ""Follow-Up Calls"") ## Managing Pending Activities For each pending event, you can: - **Complete** them by clicking the option in the three-dot menu on the right - **Delete** them if no longer needed - **Reschedule** using the mass actions at the top ## Making Follow-Up Calls If you have pending follow-up calls without specific times: 1. Check the ""Follow-Up Calls"" box to make them visible 2. Click the green **""Dial Follow-Up Calls""** button 3. This opens the Calendar Call Wizard to start dialing your pending calls 4. You can set priority preferences (Low, Medium, High) if needed 5. Click **""Start Power Dialer""** to begin calling The calendar keeps you organized by showing all pending activities in one place, and you can easily take action on them directly from the calendar view.",5,2,
"13249","referral","Do you guys offer referral bonuses? I sent John McCormack from Florida your way.","2026-02-01T20:26:38.000Z","Closed","Mojo does offer referral bonuses. If you've referred someone to Mojo and they've signed up using your referral, you should be eligible for the referral bonus program. If you believe your referral wasn't properly credited to your account, you can contact Mojo support with the details of who you referred and when they signed up. The support team can verify the referral and ensure you receive proper credit for it. For specific details about the referral bonus amounts or terms, you may want to check your account settings or contact support directly for the most current referral program information.",1,2,
"13242","Caller ID","Can I drop down to one dialer, but add 2 caller ID Subscriptions?","2026-01-31T22:13:29.000Z","Closed","## Caller ID in Mojo Mojo offers two types of caller ID options to help you make professional calls with better answer rates: ### Standard Caller ID Configuration **Setting Up Your First Caller ID:** 1. Click your login name in the top right corner to access Settings 2. Navigate to Power Dialer → Caller ID from the left menu 3. Click ""Add Caller ID"" 4. Configure based on your setup: **For numbers without extensions:** - Enter your phone number - Enter a label (only visible to you and your team) - Click Verify **For numbers with extensions:** - Enter your phone number and label - Click ""Add Extension"" - Select the appropriate delay time - Enter your extension number - Click Verify **Complete verification** by answering the incoming call and following voice prompts (like pressing 1 on your keypad). ### Mojo Caller ID (Premium Option) **What it is:** A virtual number service that costs $10/month per number, allowing you to use an alternative caller ID while still receiving return calls on your actual phone. **Key Benefits:** - **STIR/SHAKEN Certification** with the highest attestation level A - **Improved answer rates** through verified, trusted caller identification - **Reduced spam labeling** of your calls - **Enhanced professional credibility** **To purchase Mojo Caller ID:** 1. Go to Settings → Caller ID/Mojo Caller ID 2. Click ""Buy Mojo Caller ID"" 3. Agree to terms and proceed to checkout 4. Select your state and choose an available number ### Caller ID Whitelisting **Free service** that helps prevent your calls from being marked as spam: - Mojo's partners monitor for spam tagging and take action to clean your number - For existing caller IDs: find your number and click ""Submit"" under the Whitelisted column - Enter a Caller ID Registration Name (appears to 10-15% of contacts) - Full whitelisting typically completes after about 8 days ### Sharing Caller IDs If you have team members who need access: 1. Locate the caller ID 2. Click the 3 dots to the right 3. Select ""Share"" 4. Choose the agent(s) and click ""Share"" A verified caller ID is required before you can start using the Mojo Power Dialer.",5,2,
"13241","Mojo account",,"2026-01-31T14:51:28.000Z","Closed","I'd be happy to help you with your Mojo account! Here are the key things you can manage with your Mojo account: ## Account Management Features **Subscriptions & Billing** - Manage your monthly billing subscriptions - Add or remove agent licenses - Upgrade or downgrade your plan - Cancel your account (must be done from within Mojo on a computer) **User Management** - Add new agents/team members to your account - Set user roles (Owner, Super User, User, Lite User) - Manage agent permissions and access levels - Each agent needs their own unique email address **Account Security** - Never share login credentials - each user should have their own account - For Virtual Assistants, create separate $10/month accounts to protect your data - You're responsible for all account activity **Profile Settings** - Upload your account/agent photo - Mojo automatically displays photos using Gravatar service - Update contact information ## Temporary Account Options If you need a break: - **Downgrade to Mojo CRM** ($10/month/user) - keeps your data accessible - **Cancel subscription** - account stays ""reactivation ready"" for 90 days ## Accessing Your Account Settings 1. Log in to Mojo 2. Click ""Account"" in the top right 3. Use the tabs on the left to manage different aspects What specific aspect of your Mojo account would you like help with?",5,2,
"13240","Integration Partnership Request — Real Estate OS + Mojo Dialer",,"2026-01-31T11:39:48.000Z","Closed","I see you're interested in an integration partnership between Real Estate OS and Mojo Dialer. Mojo Dialer currently offers several types of integrations: **Premium Integrations** (with direct iFrame access within Mojo): - Boomtown CRM - Real Geeks CRM **Standard Integrations** (API-based data push/pull): - Follow Up Boss CRM - Mailchimp For integration partnership requests like yours with Real Estate OS, you'll need to contact Mojo Dialer directly to discuss: - Technical requirements and compatibility - Integration type (Premium with iFrame vs Standard API) - Partnership terms and development timeline - Business requirements from both platforms I'd recommend reaching out to Mojo Dialer's business development or partnerships team through their official channels to explore this integration opportunity. They'll be able to provide specific guidance on their partnership process and technical requirements for integrating with Real Estate OS. Is there anything specific about Mojo Dialer's current integration capabilities or features you'd like to know more about while you're exploring this partnership?",5,2,
"13238","Collaboration Proposal: Free Video Review + Mutual Promotion",,"2026-01-31T05:23:18.000Z","Closed","I see you've mentioned ""Collaboration Proposal: Free Video Review + Mutual Promotion"" - this appears to reference some closed support tickets, but I don't have details about the specific collaboration proposal you're referring to. Could you provide more details about what you're looking for? Are you: - Asking about a specific collaboration opportunity with Mojo Dialer? - Looking for information about video review services? - Interested in promotional partnerships? - Needing help with a particular Mojo Dialer feature? If you're looking for general support with Mojo Dialer features, I can help with topics like: - Setting up calling campaigns and lists - Using the Neighborhood Search for prospecting - Creating email templates and action plans - Importing data files - Using the Prospecting Dashboard Please let me know what specific assistance you need!",5,2,
"13239","Collaboration Proposal: Free Video Review + Mutual Promotion",,"2026-01-31T05:23:28.000Z","Closed","I see you're referencing a collaboration proposal that appears in our support tickets, but I don't have detailed information about the specific collaboration opportunities or video review services that Mojo Dialer might offer. For collaboration proposals, partnerships, or mutual promotion opportunities, I'd recommend reaching out directly to Mojo Dialer's business development or marketing team. They would be the best contact for discussing: - Partnership opportunities - Video review services - Cross-promotional arrangements - Collaboration proposals You can likely reach them through the main Mojo Dialer support channels or business contact information on the mojosells.com website. Is there something specific about Mojo Dialer's features or functionality I can help you with instead?",5,2,
"13235","Potomac Custom Remodeling: API Instructions to post leads to Mojo","Hi there, My name is Cole Bridge and I'm reaching out for Potomac Custom Remodeling. We are a lead validation + routing platform and the PCR team wants us to post leads into Mojo Dialer, but I don't see any open API. Is it possible to post leads into Mojo Dialer via API fro","2026-01-30T23:50:43.000Z","Closed","Mojo doesn't have an open API for posting leads from external platforms. However, there is a solution for approved lead vendors. **For Approved Vendors:** Mojo supports direct lead posting through a 10-digit Posting PIN system, but only for pre-approved vendors including: - The Redx - Vulcan 7 - My +Plus Leads - Cole Information - Telelisting - Benepath - Kunversion - Prime Seller Leads - Precise Leads - Data Concierge - Landvoice **Alternative Solutions:** 1. **Zapier Integration** - You can connect Mojo to hundreds of apps through Zapier at www.zapier.com. This might provide a workaround for posting leads from your platform. 2. **Manual Import** - Leads can be imported via supported file formats (.csv, .xls, .xlsx) if automated posting isn't available. **Next Steps:** Contact Mojo support at 877-859-6656 to: - Discuss whether Potomac Custom Remodeling can become an approved vendor - Explore Zapier integration options - Get guidance on the best approach for your specific use case The direct posting system with the PIN is currently the only automated way to post leads directly into Mojo, and it's restricted to their approved vendor network.",5,2,
"13229","Number spam likely","Hello. I need help rewhitelisting my numbers. My contact rate hasn't been the best, so I called my friends. On AT&T it's showing up as spam likely and on T-Mobile it's not showing any caller ID. My numbers are whitelisted by Mojo please see the image down b","2026-01-30T22:29:00.000Z","Closed","If your number is showing up as ""spam likely,"" here's what you can do: ## Whitelist Your Number Navigate to **Settings** from the bottom left of your Mojo dashboard, then select **Caller ID/Mojo Caller ID** from the left menu. For existing numbers, find your number and click the **Submit** button under the Whitelisted column. When whitelisting: - Check the box to have your Caller ID whitelisted - Enter your Caller ID Registration Name (this appears to about 10-15% of your contacts) - Follow the specific format requirements shown on the page - Check the box to agree to terms and click **Save** ## Important Things to Know **Processing Time**: Full whitelisting takes varying amounts of time depending on the phone carrier - typically complete after approximately 8 days. Your number will be color-coded in the system to show its current whitelisting status. **Whitelisting Limitations**: Even whitelisted numbers can sometimes still show as spam on certain carriers. This is because: - Different carriers have their own spam detection systems - The whitelisting process works with Mojo's partners to monitor and clean your number - It helps establish your number as trustworthy, but doesn't guarantee 100% spam-free labeling across all networks ## Consider Mojo Caller ID For better results, consider upgrading to **Mojo Caller ID** ($10/month per number). This provides: - STIR/SHAKEN certification with attestation level A (highest certification) - Verified, authenticated calls that carriers recognize as legitimate - Significantly improved answer rates and reduced spam labeling - Enhanced caller reputation across all networks Mojo Caller ID offers much stronger protection against spam tagging than standard whitelisting alone.",5,2,
"13219","DNC in CSV","Hello! We have a CSV to import and some of the numbers are listed as DNC. (Has DNC next to the number in the spreadsheet from Remine). The contacts in Mojo do not identify them as DNC after import - how do we fix this?","2026-01-30T17:39:02.000Z","Closed","When importing a CSV file that has contacts marked as DNC, Mojo doesn't automatically recognize or process DNC notations from your spreadsheet. The contacts will import normally without being added to your internal DNC list. Here's how to handle this situation: ## Option 1: Add DNC Numbers During Import Process Unfortunately, there isn't an automated way to process DNC markings during the import. You'll need to manually add these numbers to your DNC list after importing. ## Option 2: Manually Add DNC Numbers After importing your CSV, add the DNC numbers to your internal DNC list: 1. Click **Settings** on the bottom left of your Mojo screen 2. Click **Do Not Call** on the left menu 3. Click the **DNC Scrubbing** link 4. Scroll to the bottom of the page 5. Click the **Add Number** button 6. Enter each phone number in the text field 7. Click **Add** to confirm ## Option 3: Import Multiple DNC Numbers If you have many DNC numbers, you can create a separate file with just the DNC numbers and import them: 1. Click **Settings** on the bottom left 2. Click **Do Not Call** 3. Click **Import DNC List** 4. Click **Choose File** and select your DNC file 5. Check the box if the first line is a header 6. Select the appropriate file format 7. Click **Import** 8. Use the dropdown to choose the phone column 9. Click **Import** *Note: Files must be less than 5MB to import* The system will then prevent outbound calls to these numbers and stop them from importing again in future uploads.",5,2,
"13217","Caller ID is Registering as Mojo Selling Solutions",,"2026-01-30T16:50:37.000Z","Open","This is a known issue that can occur when using Mojo Caller ID. Here are the steps to resolve it: **For Regular Caller IDs:** 1. Go to **Settings** (click your login name in the top right corner) 2. Navigate to **Power Dialer** → **Caller ID** 3. Find your caller ID and click the **3 dots** to the right 4. Select **Edit** 5. Update your **Caller ID Registration Name** to display your preferred business name 6. Make sure it follows the proper format guidelines shown on the page 7. Click **Save** **For Mojo Caller ID:** 1. Go to **Settings** from the bottom left of your dashboard 2. Select **Caller ID/Mojo Caller ID** 3. Find your Mojo Caller ID number 4. Update the **Caller ID Registration Name** field with your desired business name 5. Ensure the name follows the format requirements provided 6. Save your changes **Important Notes:** - The Caller ID Registration Name appears to approximately 10-15% of your contacts - It must follow specific formatting guidelines (examples are provided on the setup page) - Changes may take some time to propagate through carrier networks - If you're using whitelisted caller IDs, the registration name helps identify your number as trusted to phone carriers If the issue persists after making these changes, the registration may need time to update across carrier networks, which can take several days to complete.",5,2,
"13223","Account",,"2026-01-30T19:00:41.000Z","Closed","For account-related topics in Mojo, here are the key areas I can help you with: ## Account Management - **Adding Agents/Users**: Add new team members to your account with their own unique login credentials - **User Roles**: Set up Super Users, Users, or Lite Users with different access levels - **Billing & Subscriptions**: Manage your monthly subscriptions, add services, or make changes - **Account Security**: Best practices for protecting your data and login credentials ## Account Settings - **Profile Photos**: Set up your account photo using Gravatar or upload directly in Mojo - **Account Information**: Update your account details and preferences - **Team Structure**: Customize your Mojo team setup to fit your business needs ## Account Options - **Temporary Breaks**: Put your account on hold or downgrade to Mojo CRM ($10/month/user) during vacations - **Account Cancellation**: Cancel your subscription directly through your Mojo account (must be done on computer) - **Data Protection**: Secure your lead data and prevent unauthorized access ## Important Security Notes - Never share your Mojo login credentials - Each user should have their own dedicated account - Set up separate $10/month accounts for Virtual Assistants to protect sensitive data What specific account topic would you like help with? I can provide detailed step-by-step instructions for any of these areas.",5,2,
